"year","iso3","country","variable","mean_annual_climate_value","measure_id","measure_name","location_id","location_name","sex_id","sex_name","age_id","age_name","cause_id","cause_name","metric_id","metric_name","malaria_value","malaria_upperCI","malaria_lowerCI","refugee_type","num_refugee_persons","urban_perc"
2003,"AGO"," Angola","mean_temp_celcius",22.4804166666667,6,"Incidence",168,"Angola",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.0328481538821,0.0426690500018,0.023124944614,"Asylum-seekers (pending cases)",1006,53.645
2003,"AGO"," Angola","mean_temp_celcius",22.4804166666667,6,"Incidence",168,"Angola",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.0328481538821,0.0426690500018,0.023124944614,"Returned refugees",2,53.645
2003,"AGO"," Angola","mean_temp_celcius",22.4804166666667,6,"Incidence",168,"Angola",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.0328481538821,0.0426690500018,0.023124944614,"Internally displaced persons (IDPs)",0,53.645
2003,"AGO"," Angola","mean_temp_celcius",22.4804166666667,6,"Incidence",168,"Angola",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.0328481538821,0.0426690500018,0.023124944614,"Returned IDPs",0,53.645
2003,"AGO"," Angola","mean_temp_celcius",22.4804166666667,6,"Incidence",168,"Angola",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.0328481538821,0.0426690500018,0.023124944614,"Stateless persons",0,53.645
2003,"AGO"," Angola","mean_temp_celcius",22.4804166666667,6,"Incidence",168,"Angola",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.0328481538821,0.0426690500018,0.023124944614,"Others of concern",0,53.645
2003,"AGO"," Angola","mean_temp_celcius",22.4804166666667,6,"Incidence",168,"Angola",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.0328481538821,0.0426690500018,0.023124944614,"Total Population",14390,53.645
2003,"ARG"," Argentina","mean_temp_celcius",14.7207558333333,6,"Incidence",97,"Argentina",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",1.85687778219e-06,1.97649583449e-06,1.74337894083e-06,"Refugees (incl. refugee-like situations)",2642,89.686
2003,"ARG"," Argentina","mean_temp_celcius",14.7207558333333,6,"Incidence",97,"Argentina",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",1.85687778219e-06,1.97649583449e-06,1.74337894083e-06,"Asylum-seekers (pending cases)",1211,89.686
2003,"ARG"," Argentina","mean_temp_celcius",14.7207558333333,6,"Incidence",97,"Argentina",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",1.85687778219e-06,1.97649583449e-06,1.74337894083e-06,"Returned refugees",11,89.686
2003,"ARG"," Argentina","mean_temp_celcius",14.7207558333333,6,"Incidence",97,"Argentina",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",1.85687778219e-06,1.97649583449e-06,1.74337894083e-06,"Internally displaced persons (IDPs)",0,89.686
2003,"ARG"," Argentina","mean_temp_celcius",14.7207558333333,6,"Incidence",97,"Argentina",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",1.85687778219e-06,1.97649583449e-06,1.74337894083e-06,"Returned IDPs",0,89.686
2003,"ARG"," Argentina","mean_temp_celcius",14.7207558333333,6,"Incidence",97,"Argentina",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",1.85687778219e-06,1.97649583449e-06,1.74337894083e-06,"Stateless persons",0,89.686
2003,"ARG"," Argentina","mean_temp_celcius",14.7207558333333,6,"Incidence",97,"Argentina",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",1.85687778219e-06,1.97649583449e-06,1.74337894083e-06,"Others of concern",0,89.686
2003,"ARG"," Argentina","mean_temp_celcius",14.7207558333333,6,"Incidence",97,"Argentina",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",1.85687778219e-06,1.97649583449e-06,1.74337894083e-06,"Total Population",3864,89.686
2003,"AUS"," Australia","mean_temp_celcius",22.1311166666667,6,"Incidence",71,"Australia",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Refugees (incl. refugee-like situations)",56258,84.343
2003,"AUS"," Australia","mean_temp_celcius",22.1311166666667,6,"Incidence",71,"Australia",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Asylum-seekers (pending cases)",3021,84.343
2003,"AUS"," Australia","mean_temp_celcius",22.1311166666667,6,"Incidence",71,"Australia",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Returned refugees",111,84.343
2003,"AUS"," Australia","mean_temp_celcius",22.1311166666667,6,"Incidence",71,"Australia",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Internally displaced persons (IDPs)",0,84.343
2003,"AUS"," Australia","mean_temp_celcius",22.1311166666667,6,"Incidence",71,"Australia",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Returned IDPs",0,84.343
2003,"AUS"," Australia","mean_temp_celcius",22.1311166666667,6,"Incidence",71,"Australia",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Stateless persons",0,84.343
2003,"AUS"," Australia","mean_temp_celcius",22.1311166666667,6,"Incidence",71,"Australia",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Others of concern",0,84.343
2003,"AUS"," Australia","mean_temp_celcius",22.1311166666667,6,"Incidence",71,"Australia",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Total Population",59390,84.343
2003,"AUT"," Austria","mean_temp_celcius",7.1842925,6,"Incidence",75,"Austria",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Refugees (incl. refugee-like situations)",16109,59.375
2003,"AUT"," Austria","mean_temp_celcius",7.1842925,6,"Incidence",75,"Austria",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Asylum-seekers (pending cases)",33564,59.375
2003,"AUT"," Austria","mean_temp_celcius",7.1842925,6,"Incidence",75,"Austria",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Returned refugees",778,59.375
2003,"AUT"," Austria","mean_temp_celcius",7.1842925,6,"Incidence",75,"Austria",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Internally displaced persons (IDPs)",0,59.375
2003,"AUT"," Austria","mean_temp_celcius",7.1842925,6,"Incidence",75,"Austria",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Returned IDPs",0,59.375
2003,"AUT"," Austria","mean_temp_celcius",7.1842925,6,"Incidence",75,"Austria",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Stateless persons",0,59.375
2003,"AUT"," Austria","mean_temp_celcius",7.1842925,6,"Incidence",75,"Austria",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Others of concern",0,59.375
2003,"AUT"," Austria","mean_temp_celcius",7.1842925,6,"Incidence",75,"Austria",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Total Population",50451,59.375
2003,"BEL"," Belgium","mean_temp_celcius",10.8240858333333,6,"Incidence",76,"Belgium",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Refugees (incl. refugee-like situations)",12595,97.296
2003,"BEL"," Belgium","mean_temp_celcius",10.8240858333333,6,"Incidence",76,"Belgium",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Asylum-seekers (pending cases)",22604,97.296
2003,"BEL"," Belgium","mean_temp_celcius",10.8240858333333,6,"Incidence",76,"Belgium",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Returned refugees",245,97.296
2003,"BEL"," Belgium","mean_temp_celcius",10.8240858333333,6,"Incidence",76,"Belgium",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Internally displaced persons (IDPs)",0,97.296
2003,"BEL"," Belgium","mean_temp_celcius",10.8240858333333,6,"Incidence",76,"Belgium",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Returned IDPs",0,97.296
2003,"BEL"," Belgium","mean_temp_celcius",10.8240858333333,6,"Incidence",76,"Belgium",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Stateless persons",0,97.296
2003,"BEL"," Belgium","mean_temp_celcius",10.8240858333333,6,"Incidence",76,"Belgium",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Others of concern",0,97.296
2003,"BEL"," Belgium","mean_temp_celcius",10.8240858333333,6,"Incidence",76,"Belgium",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Total Population",35444,97.296
2003,"BEN"," Benin","mean_temp_celcius",28.0596583333333,6,"Incidence",200,"Benin",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.0738828684777,0.0942885644932,0.0588036983758,"Refugees (incl. refugee-like situations)",5034,39.536
2003,"BEN"," Benin","mean_temp_celcius",28.0596583333333,6,"Incidence",200,"Benin",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.0738828684777,0.0942885644932,0.0588036983758,"Asylum-seekers (pending cases)",814,39.536
2003,"BEN"," Benin","mean_temp_celcius",28.0596583333333,6,"Incidence",200,"Benin",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.0738828684777,0.0942885644932,0.0588036983758,"Returned refugees",226,39.536
2003,"BEN"," Benin","mean_temp_celcius",28.0596583333333,6,"Incidence",200,"Benin",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.0738828684777,0.0942885644932,0.0588036983758,"Internally displaced persons (IDPs)",0,39.536
2003,"BEN"," Benin","mean_temp_celcius",28.0596583333333,6,"Incidence",200,"Benin",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.0738828684777,0.0942885644932,0.0588036983758,"Returned IDPs",0,39.536
2003,"BEN"," Benin","mean_temp_celcius",28.0596583333333,6,"Incidence",200,"Benin",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.0738828684777,0.0942885644932,0.0588036983758,"Stateless persons",0,39.536
2003,"BEN"," Benin","mean_temp_celcius",28.0596583333333,6,"Incidence",200,"Benin",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.0738828684777,0.0942885644932,0.0588036983758,"Others of concern",0,39.536
2003,"BEN"," Benin","mean_temp_celcius",28.0596583333333,6,"Incidence",200,"Benin",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.0738828684777,0.0942885644932,0.0588036983758,"Total Population",6074,39.536
2003,"BGD"," Bangladesh","mean_temp_celcius",25.375425,6,"Incidence",161,"Bangladesh",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.00113812621322,0.0013184577139,0.000977429282576,"Refugees (incl. refugee-like situations)",19792,25.429
2003,"BGD"," Bangladesh","mean_temp_celcius",25.375425,6,"Incidence",161,"Bangladesh",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.00113812621322,0.0013184577139,0.000977429282576,"Asylum-seekers (pending cases)",8,25.429
2003,"BGD"," Bangladesh","mean_temp_celcius",25.375425,6,"Incidence",161,"Bangladesh",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.00113812621322,0.0013184577139,0.000977429282576,"Returned refugees",3240,25.429
2003,"BGD"," Bangladesh","mean_temp_celcius",25.375425,6,"Incidence",161,"Bangladesh",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.00113812621322,0.0013184577139,0.000977429282576,"Internally displaced persons (IDPs)",0,25.429
2003,"BGD"," Bangladesh","mean_temp_celcius",25.375425,6,"Incidence",161,"Bangladesh",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.00113812621322,0.0013184577139,0.000977429282576,"Returned IDPs",0,25.429
2003,"BGD"," Bangladesh","mean_temp_celcius",25.375425,6,"Incidence",161,"Bangladesh",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.00113812621322,0.0013184577139,0.000977429282576,"Stateless persons",0,25.429
2003,"BGD"," Bangladesh","mean_temp_celcius",25.375425,6,"Incidence",161,"Bangladesh",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.00113812621322,0.0013184577139,0.000977429282576,"Others of concern",0,25.429
2003,"BGD"," Bangladesh","mean_temp_celcius",25.375425,6,"Incidence",161,"Bangladesh",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.00113812621322,0.0013184577139,0.000977429282576,"Total Population",23040,25.429
2003,"BGR"," Bulgaria","mean_rainfall_mm",49.8432166666667,6,"Incidence",45,"Bulgaria",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Refugees (incl. refugee-like situations)",4068,69.879
2003,"BGR"," Bulgaria","mean_rainfall_mm",49.8432166666667,6,"Incidence",45,"Bulgaria",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Asylum-seekers (pending cases)",756,69.879
2003,"BGR"," Bulgaria","mean_rainfall_mm",49.8432166666667,6,"Incidence",45,"Bulgaria",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Returned refugees",10,69.879
2003,"BGR"," Bulgaria","mean_rainfall_mm",49.8432166666667,6,"Incidence",45,"Bulgaria",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Internally displaced persons (IDPs)",0,69.879
2003,"BGR"," Bulgaria","mean_rainfall_mm",49.8432166666667,6,"Incidence",45,"Bulgaria",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Returned IDPs",0,69.879
2003,"BGR"," Bulgaria","mean_rainfall_mm",49.8432166666667,6,"Incidence",45,"Bulgaria",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Stateless persons",0,69.879
2003,"BGR"," Bulgaria","mean_rainfall_mm",49.8432166666667,6,"Incidence",45,"Bulgaria",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Others of concern",0,69.879
2003,"BGR"," Bulgaria","mean_rainfall_mm",49.8432166666667,6,"Incidence",45,"Bulgaria",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Total Population",4834,69.879
2003,"BGR"," Bulgaria","mean_temp_celcius",10.7290716666667,6,"Incidence",45,"Bulgaria",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Refugees (incl. refugee-like situations)",4068,69.879
2003,"BGR"," Bulgaria","mean_temp_celcius",10.7290716666667,6,"Incidence",45,"Bulgaria",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Asylum-seekers (pending cases)",756,69.879
2003,"BGR"," Bulgaria","mean_temp_celcius",10.7290716666667,6,"Incidence",45,"Bulgaria",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Returned refugees",10,69.879
2003,"BGR"," Bulgaria","mean_temp_celcius",10.7290716666667,6,"Incidence",45,"Bulgaria",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Internally displaced persons (IDPs)",0,69.879
2003,"BGR"," Bulgaria","mean_temp_celcius",10.7290716666667,6,"Incidence",45,"Bulgaria",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Returned IDPs",0,69.879
2003,"BGR"," Bulgaria","mean_temp_celcius",10.7290716666667,6,"Incidence",45,"Bulgaria",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Stateless persons",0,69.879
2003,"BGR"," Bulgaria","mean_temp_celcius",10.7290716666667,6,"Incidence",45,"Bulgaria",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Others of concern",0,69.879
2003,"BGR"," Bulgaria","mean_temp_celcius",10.7290716666667,6,"Incidence",45,"Bulgaria",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Total Population",4834,69.879
2003,"BHR"," Bahrain","mean_rainfall_mm",6.12304,6,"Incidence",140,"Bahrain",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Refugees (incl. refugee-like situations)",0,88.383
2003,"BHR"," Bahrain","mean_rainfall_mm",6.12304,6,"Incidence",140,"Bahrain",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Asylum-seekers (pending cases)",1,88.383
2003,"BHR"," Bahrain","mean_rainfall_mm",6.12304,6,"Incidence",140,"Bahrain",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Returned refugees",0,88.383
2003,"BHR"," Bahrain","mean_rainfall_mm",6.12304,6,"Incidence",140,"Bahrain",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Internally displaced persons (IDPs)",0,88.383
2003,"BHR"," Bahrain","mean_rainfall_mm",6.12304,6,"Incidence",140,"Bahrain",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Returned IDPs",0,88.383
2003,"BHR"," Bahrain","mean_rainfall_mm",6.12304,6,"Incidence",140,"Bahrain",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Stateless persons",0,88.383
2003,"BHR"," Bahrain","mean_rainfall_mm",6.12304,6,"Incidence",140,"Bahrain",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Others of concern",0,88.383
2003,"BHR"," Bahrain","mean_rainfall_mm",6.12304,6,"Incidence",140,"Bahrain",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Total Population",1,88.383
2003,"BWA"," Botswana","mean_temp_celcius",22.5461583333333,6,"Incidence",193,"Botswana",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.000299148777317,0.000346103613396,0.00025362870146,"Refugees (incl. refugee-like situations)",2838,55.029
2003,"BWA"," Botswana","mean_temp_celcius",22.5461583333333,6,"Incidence",193,"Botswana",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.000299148777317,0.000346103613396,0.00025362870146,"Asylum-seekers (pending cases)",1079,55.029
2003,"BWA"," Botswana","mean_temp_celcius",22.5461583333333,6,"Incidence",193,"Botswana",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.000299148777317,0.000346103613396,0.00025362870146,"Returned refugees",4,55.029
2003,"BWA"," Botswana","mean_temp_celcius",22.5461583333333,6,"Incidence",193,"Botswana",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.000299148777317,0.000346103613396,0.00025362870146,"Internally displaced persons (IDPs)",0,55.029
2003,"BWA"," Botswana","mean_temp_celcius",22.5461583333333,6,"Incidence",193,"Botswana",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.000299148777317,0.000346103613396,0.00025362870146,"Returned IDPs",0,55.029
2003,"BWA"," Botswana","mean_temp_celcius",22.5461583333333,6,"Incidence",193,"Botswana",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.000299148777317,0.000346103613396,0.00025362870146,"Stateless persons",0,55.029
2003,"BWA"," Botswana","mean_temp_celcius",22.5461583333333,6,"Incidence",193,"Botswana",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.000299148777317,0.000346103613396,0.00025362870146,"Others of concern",0,55.029
2003,"BWA"," Botswana","mean_temp_celcius",22.5461583333333,6,"Incidence",193,"Botswana",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.000299148777317,0.000346103613396,0.00025362870146,"Total Population",3921,55.029
2003,"CAF"," Central African Republic","mean_temp_celcius",25.5191083333333,6,"Incidence",169,"Central African Republic",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.0548209163587,0.0702541682063,0.0367165522191,"Refugees (incl. refugee-like situations)",44753,37.884
2003,"CAF"," Central African Republic","mean_temp_celcius",25.5191083333333,6,"Incidence",169,"Central African Republic",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.0548209163587,0.0702541682063,0.0367165522191,"Asylum-seekers (pending cases)",3419,37.884
2003,"CAF"," Central African Republic","mean_temp_celcius",25.5191083333333,6,"Incidence",169,"Central African Republic",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.0548209163587,0.0702541682063,0.0367165522191,"Returned refugees",442,37.884
2003,"CAF"," Central African Republic","mean_temp_celcius",25.5191083333333,6,"Incidence",169,"Central African Republic",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.0548209163587,0.0702541682063,0.0367165522191,"Internally displaced persons (IDPs)",0,37.884
2003,"CAF"," Central African Republic","mean_temp_celcius",25.5191083333333,6,"Incidence",169,"Central African Republic",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.0548209163587,0.0702541682063,0.0367165522191,"Returned IDPs",0,37.884
2003,"CAF"," Central African Republic","mean_temp_celcius",25.5191083333333,6,"Incidence",169,"Central African Republic",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.0548209163587,0.0702541682063,0.0367165522191,"Stateless persons",0,37.884
2003,"CAF"," Central African Republic","mean_temp_celcius",25.5191083333333,6,"Incidence",169,"Central African Republic",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.0548209163587,0.0702541682063,0.0367165522191,"Others of concern",0,37.884
2003,"CAF"," Central African Republic","mean_temp_celcius",25.5191083333333,6,"Incidence",169,"Central African Republic",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.0548209163587,0.0702541682063,0.0367165522191,"Total Population",48614,37.884
2003,"CHN"," China","mean_temp_celcius",7.02154166666667,6,"Incidence",6,"China",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",1.4224370602e-05,5.62175241498e-05,4.76592731031e-06,"Refugees (incl. refugee-like situations)",299354,39.776
2003,"CHN"," China","mean_temp_celcius",7.02154166666667,6,"Incidence",6,"China",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",1.4224370602e-05,5.62175241498e-05,4.76592731031e-06,"Asylum-seekers (pending cases)",43,39.776
2003,"CHN"," China","mean_temp_celcius",7.02154166666667,6,"Incidence",6,"China",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",1.4224370602e-05,5.62175241498e-05,4.76592731031e-06,"Returned refugees",0,39.776
2003,"CHN"," China","mean_temp_celcius",7.02154166666667,6,"Incidence",6,"China",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",1.4224370602e-05,5.62175241498e-05,4.76592731031e-06,"Internally displaced persons (IDPs)",0,39.776
2003,"CHN"," China","mean_temp_celcius",7.02154166666667,6,"Incidence",6,"China",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",1.4224370602e-05,5.62175241498e-05,4.76592731031e-06,"Returned IDPs",0,39.776
2003,"CHN"," China","mean_temp_celcius",7.02154166666667,6,"Incidence",6,"China",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",1.4224370602e-05,5.62175241498e-05,4.76592731031e-06,"Stateless persons",0,39.776
2003,"CHN"," China","mean_temp_celcius",7.02154166666667,6,"Incidence",6,"China",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",1.4224370602e-05,5.62175241498e-05,4.76592731031e-06,"Others of concern",0,39.776
2003,"CHN"," China","mean_temp_celcius",7.02154166666667,6,"Incidence",6,"China",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",1.4224370602e-05,5.62175241498e-05,4.76592731031e-06,"Total Population",299397,39.776
2003,"CYP"," Cyprus","mean_temp_celcius",19.5729558333333,6,"Incidence",77,"Cyprus",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Refugees (incl. refugee-like situations)",349,68.553
2003,"CYP"," Cyprus","mean_temp_celcius",19.5729558333333,6,"Incidence",77,"Cyprus",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Asylum-seekers (pending cases)",5082,68.553
2003,"CYP"," Cyprus","mean_temp_celcius",19.5729558333333,6,"Incidence",77,"Cyprus",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Returned refugees",0,68.553
2003,"CYP"," Cyprus","mean_temp_celcius",19.5729558333333,6,"Incidence",77,"Cyprus",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Internally displaced persons (IDPs)",0,68.553
2003,"CYP"," Cyprus","mean_temp_celcius",19.5729558333333,6,"Incidence",77,"Cyprus",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Returned IDPs",0,68.553
2003,"CYP"," Cyprus","mean_temp_celcius",19.5729558333333,6,"Incidence",77,"Cyprus",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Stateless persons",0,68.553
2003,"CYP"," Cyprus","mean_temp_celcius",19.5729558333333,6,"Incidence",77,"Cyprus",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Others of concern",0,68.553
2003,"CYP"," Cyprus","mean_temp_celcius",19.5729558333333,6,"Incidence",77,"Cyprus",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Total Population",5431,68.553
2003,"CZE"," Czech Republic","mean_temp_celcius",8.72381916666667,6,"Incidence",47,"Czech Republic",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Refugees (incl. refugee-like situations)",1516,73.74
2003,"CZE"," Czech Republic","mean_temp_celcius",8.72381916666667,6,"Incidence",47,"Czech Republic",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Asylum-seekers (pending cases)",3746,73.74
2003,"CZE"," Czech Republic","mean_temp_celcius",8.72381916666667,6,"Incidence",47,"Czech Republic",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Returned refugees",8,73.74
2003,"CZE"," Czech Republic","mean_temp_celcius",8.72381916666667,6,"Incidence",47,"Czech Republic",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Internally displaced persons (IDPs)",0,73.74
2003,"CZE"," Czech Republic","mean_temp_celcius",8.72381916666667,6,"Incidence",47,"Czech Republic",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Returned IDPs",0,73.74
2003,"CZE"," Czech Republic","mean_temp_celcius",8.72381916666667,6,"Incidence",47,"Czech Republic",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Stateless persons",0,73.74
2003,"CZE"," Czech Republic","mean_temp_celcius",8.72381916666667,6,"Incidence",47,"Czech Republic",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Others of concern",0,73.74
2003,"CZE"," Czech Republic","mean_temp_celcius",8.72381916666667,6,"Incidence",47,"Czech Republic",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Total Population",5270,73.74
2003,"DJI"," Djibouti","mean_temp_celcius",28.3884416666667,6,"Incidence",177,"Djibouti",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.00109516707043,0.00141903369412,0.000840490836675,"Refugees (incl. refugee-like situations)",27034,76.67
2003,"DJI"," Djibouti","mean_temp_celcius",28.3884416666667,6,"Incidence",177,"Djibouti",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.00109516707043,0.00141903369412,0.000840490836675,"Asylum-seekers (pending cases)",1660,76.67
2003,"DJI"," Djibouti","mean_temp_celcius",28.3884416666667,6,"Incidence",177,"Djibouti",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.00109516707043,0.00141903369412,0.000840490836675,"Returned refugees",247,76.67
2003,"DJI"," Djibouti","mean_temp_celcius",28.3884416666667,6,"Incidence",177,"Djibouti",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.00109516707043,0.00141903369412,0.000840490836675,"Internally displaced persons (IDPs)",0,76.67
2003,"DJI"," Djibouti","mean_temp_celcius",28.3884416666667,6,"Incidence",177,"Djibouti",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.00109516707043,0.00141903369412,0.000840490836675,"Returned IDPs",0,76.67
2003,"DJI"," Djibouti","mean_temp_celcius",28.3884416666667,6,"Incidence",177,"Djibouti",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.00109516707043,0.00141903369412,0.000840490836675,"Stateless persons",0,76.67
